store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
20,A,42,01/10/2018,8094.56,FALSE,16.15555556,0.715114083,7.484
20,A,42,05/11/2018,9375.59,FALSE,5.988888889,0.77059024,7.484
20,A,42,03/12/2018,6919.85,FALSE,1.927777778,0.804668451,7.484
20,A,42,07/01/2019,7837.15,FALSE,-0.316666667,0.843501761,7.343
20,A,44,05/02/2018,10130.02,FALSE,-3.377777778,0.73545534,8.187
20,A,44,05/03/2018,8179.1,FALSE,-0.138888889,0.733606135,8.187
20,A,44,02/04/2018,9209.3,FALSE,10.55555556,0.752890704,7.856
20,A,44,07/05/2018,8585.94,FALSE,19.3,0.783534677,7.856
20,A,44,04/06/2018,7279.95,FALSE,22.51111111,0.752098188,7.856
20,A,44,02/07/2018,8404.06,FALSE,21.16666667,0.743644678,7.527
20,A,44,06/08/2018,6691.16,FALSE,23.65,0.73545534,7.527
20,A,44,03/09/2018,7233.98,FALSE,24.16666667,0.71722746,7.527
20,A,44,01/10/2018,8802.85,FALSE,16.15555556,0.715114083,7.484
20,A,44,05/11/2018,6850.29,FALSE,5.988888889,0.77059024,7.484
20,A,44,03/12/2018,9888.38,FALSE,1.927777778,0.804668451,7.484
20,A,44,07/01/2019,5635.76,FALSE,-0.316666667,0.843501761,7.343
20,A,45,05/02/2018,7.52,FALSE,-3.377777778,0.73545534,8.187
20,A,45,12/03/2018,2.96,FALSE,6.566666667,0.744437194,8.187
20,A,45,02/04/2018,10.47,FALSE,10.55555556,0.752890704,7.856
20,A,45,28/05/2018,10.47,FALSE,21.65,0.765835141,7.856
20,A,45,11/06/2018,40.43,FALSE,19.62222222,0.742059645,7.856
20,A,45,02/07/2018,2.96,FALSE,21.16666667,0.743644678,7.527
20,A,45,03/09/2018,10.47,FALSE,24.16666667,0.71722746,7.527
20,A,45,15/10/2018,10.47,FALSE,15.09444444,0.757645803,7.484
20,A,45,19/11/2018,10.47,FALSE,7.711111111,0.792516531,7.484
20,A,45,03/12/2018,31.41,FALSE,1.927777778,0.804668451,7.484
20,A,45,14/01/2019,10.47,FALSE,-6.45,0.846671827,7.343
20,A,45,05/08/2019,23.94,FALSE,25.44444444,1.014949503,7.274
20,A,46,05/02/2018,33577.09,FALSE,-3.377777778,0.73545534,8.187
20,A,46,05/03/2018,35074.54,FALSE,-0.138888889,0.733606135,8.187
20,A,46,02/04/2018,33716.69,FALSE,10.55555556,0.752890704,7.856
20,A,46,07/05/2018,32835.87,FALSE,19.3,0.783534677,7.856
20,A,46,04/06/2018,37076.53,FALSE,22.51111111,0.752098188,7.856
20,A,46,02/07/2018,33421.12,FALSE,21.16666667,0.743644678,7.527
20,A,46,06/08/2018,29400.16,FALSE,23.65,0.73545534,7.527
20,A,46,03/09/2018,32200.32,FALSE,24.16666667,0.71722746,7.527
20,A,46,01/10/2018,26786.63,FALSE,16.15555556,0.715114083,7.484
20,A,46,05/11/2018,32233.5,FALSE,5.988888889,0.77059024,7.484
20,A,46,03/12/2018,35813.63,FALSE,1.927777778,0.804668451,7.484
20,A,46,07/01/2019,25375.74,FALSE,-0.316666667,0.843501761,7.343
20,A,47,05/03/2018,24,FALSE,-0.138888889,0.733606135,8.187
20,A,47,07/05/2018,-39,FALSE,19.3,0.783534677,7.856
20,A,47,02/07/2018,70,FALSE,21.16666667,0.743644678,7.527
20,A,47,10/09/2018,-598,TRUE,18.34444444,0.713000705,7.527
20,A,47,03/12/2018,-598,FALSE,1.927777778,0.804668451,7.484
20,A,47,21/01/2019,60,FALSE,-2.538888889,0.853011959,7.343
20,A,47,07/10/2019,20,FALSE,11.34444444,0.94652891,7.082
20,A,47,18/11/2019,40,FALSE,9.611111111,0.932527784,7.082
20,A,47,13/04/2020,38,FALSE,7.6,1.068312283,7.139
20,A,47,01/06/2020,64,FALSE,23.15,0.988532286,7.139
20,A,47,24/08/2020,-34,FALSE,20.15,1.012836126,7.28
20,A,48,05/02/2018,841,FALSE,-3.377777778,0.73545534,8.187
20,A,48,05/03/2018,858,FALSE,-0.138888889,0.733606135,8.187
20,A,48,02/04/2018,1028,FALSE,10.55555556,0.752890704,7.856
20,A,48,07/05/2018,314,FALSE,19.3,0.783534677,7.856
20,A,48,04/06/2018,244,FALSE,22.51111111,0.752098188,7.856
20,A,48,09/07/2018,1099,FALSE,25.60555556,0.73783289,7.527
20,A,48,06/08/2018,0,FALSE,23.65,0.73545534,7.527
20,A,48,03/09/2018,302,FALSE,24.16666667,0.71722746,7.527
20,A,48,01/10/2018,2326.84,FALSE,16.15555556,0.715114083,7.484
20,A,48,05/11/2018,1245,FALSE,5.988888889,0.77059024,7.484
20,A,48,03/12/2018,3017,FALSE,1.927777778,0.804668451,7.484
20,A,48,14/01/2019,691,FALSE,-6.45,0.846671827,7.343
20,A,49,05/02/2018,23494.81,FALSE,-3.377777778,0.73545534,8.187
20,A,49,05/03/2018,25758.54,FALSE,-0.138888889,0.733606135,8.187
20,A,49,02/04/2018,22145.28,FALSE,10.55555556,0.752890704,7.856
20,A,49,07/05/2018,21584.91,FALSE,19.3,0.783534677,7.856
20,A,49,04/06/2018,17544.21,FALSE,22.51111111,0.752098188,7.856
20,A,49,02/07/2018,17011.33,FALSE,21.16666667,0.743644678,7.527
20,A,49,06/08/2018,19439.23,FALSE,23.65,0.73545534,7.527
20,A,49,03/09/2018,20397.73,FALSE,24.16666667,0.71722746,7.527
20,A,49,01/10/2018,21843.89,FALSE,16.15555556,0.715114083,7.484
20,A,49,05/11/2018,19949.81,FALSE,5.988888889,0.77059024,7.484
20,A,49,03/12/2018,19791.54,FALSE,1.927777778,0.804668451,7.484
20,A,49,07/01/2019,20014.68,FALSE,-0.316666667,0.843501761,7.343
20,A,50,05/02/2018,3720,FALSE,-3.377777778,0.73545534,8.187
20,A,50,05/03/2018,4814.87,FALSE,-0.138888889,0.733606135,8.187
20,A,50,02/04/2018,3405,FALSE,10.55555556,0.752890704,7.856
20,A,50,07/05/2018,3270,FALSE,19.3,0.783534677,7.856
20,A,50,04/06/2018,2879.87,FALSE,22.51111111,0.752098188,7.856
20,A,50,02/07/2018,2509.87,FALSE,21.16666667,0.743644678,7.527
20,A,50,06/08/2018,4058.87,FALSE,23.65,0.73545534,7.527
20,A,50,03/09/2018,2634.87,FALSE,24.16666667,0.71722746,7.527
20,A,50,01/10/2018,3553.87,FALSE,16.15555556,0.715114083,7.484
20,A,50,05/11/2018,3031.01,FALSE,5.988888889,0.77059024,7.484
20,A,50,03/12/2018,2761,FALSE,1.927777778,0.804668451,7.484
20,A,50,07/01/2019,3028.08,FALSE,-0.316666667,0.843501761,7.343
20,A,51,05/02/2018,24,FALSE,-3.377777778,0.73545534,8.187
20,A,51,05/03/2018,23.96,FALSE,-0.138888889,0.733606135,8.187
20,A,51,09/04/2018,11,FALSE,18.38888889,0.757909975,7.856
20,A,51,02/07/2018,5,FALSE,21.16666667,0.743644678,7.527
20,A,51,20/08/2018,10,FALSE,24.07777778,0.734134479,7.527
20,A,51,03/09/2018,9.92,FALSE,24.16666667,0.71722746,7.527
20,A,52,05/02/2018,2860.91,FALSE,-3.377777778,0.73545534,8.187
20,A,52,05/03/2018,3459.34,FALSE,-0.138888889,0.733606135,8.187
20,A,52,02/04/2018,6617.79,FALSE,10.55555556,0.752890704,7.856
20,A,52,07/05/2018,4841.52,FALSE,19.3,0.783534677,7.856
20,A,52,04/06/2018,3252.04,FALSE,22.51111111,0.752098188,7.856
20,A,52,02/07/2018,2567.52,FALSE,21.16666667,0.743644678,7.527
20,A,52,06/08/2018,2011.76,FALSE,23.65,0.73545534,7.527
20,A,52,03/09/2018,3005.63,FALSE,24.16666667,0.71722746,7.527
20,A,52,01/10/2018,4174.01,FALSE,16.15555556,0.715114083,7.484
20,A,52,05/11/2018,2322.62,FALSE,5.988888889,0.77059024,7.484
20,A,52,03/12/2018,4397.56,FALSE,1.927777778,0.804668451,7.484
20,A,52,07/01/2019,1781.02,FALSE,-0.316666667,0.843501761,7.343
20,A,54,05/02/2018,551,FALSE,-3.377777778,0.73545534,8.187
20,A,54,05/03/2018,470,FALSE,-0.138888889,0.733606135,8.187
20,A,54,02/04/2018,691,FALSE,10.55555556,0.752890704,7.856
20,A,54,07/05/2018,838,FALSE,19.3,0.783534677,7.856
20,A,54,04/06/2018,624,FALSE,22.51111111,0.752098188,7.856
20,A,54,02/07/2018,537.97,FALSE,21.16666667,0.743644678,7.527
20,A,54,06/08/2018,319,FALSE,23.65,0.73545534,7.527
20,A,54,03/09/2018,340,FALSE,24.16666667,0.71722746,7.527
20,A,54,01/10/2018,486,FALSE,16.15555556,0.715114083,7.484
20,A,54,05/11/2018,450.92,FALSE,5.988888889,0.77059024,7.484
20,A,54,03/12/2018,365,FALSE,1.927777778,0.804668451,7.484
20,A,54,07/01/2019,-18,FALSE,-0.316666667,0.843501761,7.343
20,A,55,05/02/2018,32362.95,FALSE,-3.377777778,0.73545534,8.187
20,A,55,05/03/2018,27882.68,FALSE,-0.138888889,0.733606135,8.187
20,A,55,02/04/2018,33301.81,FALSE,10.55555556,0.752890704,7.856
20,A,55,07/05/2018,15676.92,FALSE,19.3,0.783534677,7.856
20,A,55,04/06/2018,17225.84,FALSE,22.51111111,0.752098188,7.856
20,A,55,02/07/2018,18507.83,FALSE,21.16666667,0.743644678,7.527
20,A,55,06/08/2018,13416.4,FALSE,23.65,0.73545534,7.527
20,A,55,03/09/2018,11828.51,FALSE,24.16666667,0.71722746,7.527
20,A,55,01/10/2018,14166.62,FALSE,16.15555556,0.715114083,7.484
20,A,55,05/11/2018,22371.69,FALSE,5.988888889,0.77059024,7.484
20,A,55,03/12/2018,43259.99,FALSE,1.927777778,0.804668451,7.484
20,A,55,07/01/2019,17948.49,FALSE,-0.316666667,0.843501761,7.343
20,A,56,05/02/2018,1890.5,FALSE,-3.377777778,0.73545534,8.187
20,A,56,05/03/2018,1785.02,FALSE,-0.138888889,0.733606135,8.187
20,A,56,02/04/2018,10184.99,FALSE,10.55555556,0.752890704,7.856
20,A,56,07/05/2018,26189.88,FALSE,19.3,0.783534677,7.856
20,A,56,04/06/2018,18888.88,FALSE,22.51111111,0.752098188,7.856
20,A,56,02/07/2018,6760.2,FALSE,21.16666667,0.743644678,7.527
20,A,56,06/08/2018,1907.51,FALSE,23.65,0.73545534,7.527
20,A,56,03/09/2018,3340.44,FALSE,24.16666667,0.71722746,7.527
20,A,56,01/10/2018,3384.83,FALSE,16.15555556,0.715114083,7.484
20,A,56,05/11/2018,798.11,FALSE,5.988888889,0.77059024,7.484
20,A,56,03/12/2018,2455.02,FALSE,1.927777778,0.804668451,7.484
20,A,56,07/01/2019,223.3,FALSE,-0.316666667,0.843501761,7.343
20,A,58,05/02/2018,5320,FALSE,-3.377777778,0.73545534,8.187
20,A,58,05/03/2018,3741,FALSE,-0.138888889,0.733606135,8.187
20,A,58,02/04/2018,3636,FALSE,10.55555556,0.752890704,7.856
20,A,58,07/05/2018,3884,FALSE,19.3,0.783534677,7.856
20,A,58,04/06/2018,6558,FALSE,22.51111111,0.752098188,7.856
20,A,58,02/07/2018,4801,FALSE,21.16666667,0.743644678,7.527
20,A,58,06/08/2018,4871,FALSE,23.65,0.73545534,7.527
20,A,58,03/09/2018,4410,FALSE,24.16666667,0.71722746,7.527
20,A,58,01/10/2018,2496,FALSE,16.15555556,0.715114083,7.484
20,A,58,05/11/2018,5666,FALSE,5.988888889,0.77059024,7.484
20,A,58,03/12/2018,4186,FALSE,1.927777778,0.804668451,7.484
20,A,58,07/01/2019,2434,FALSE,-0.316666667,0.843501761,7.343
20,A,59,05/02/2018,1587.89,FALSE,-3.377777778,0.73545534,8.187
20,A,59,05/03/2018,1617.53,FALSE,-0.138888889,0.733606135,8.187
20,A,59,02/04/2018,1728.38,FALSE,10.55555556,0.752890704,7.856
20,A,59,07/05/2018,1401.23,FALSE,19.3,0.783534677,7.856
20,A,59,04/06/2018,1311.76,FALSE,22.51111111,0.752098188,7.856
20,A,59,02/07/2018,1405.68,FALSE,21.16666667,0.743644678,7.527
20,A,59,06/08/2018,1170.87,FALSE,23.65,0.73545534,7.527
20,A,59,03/09/2018,1324.98,FALSE,24.16666667,0.71722746,7.527
20,A,59,01/10/2018,914.73,FALSE,16.15555556,0.715114083,7.484
20,A,59,05/11/2018,2291.55,FALSE,5.988888889,0.77059024,7.484
20,A,59,03/12/2018,6236.59,FALSE,1.927777778,0.804668451,7.484
20,A,59,07/01/2019,1947.19,FALSE,-0.316666667,0.843501761,7.343
20,A,60,05/02/2018,572,FALSE,-3.377777778,0.73545534,8.187
20,A,60,05/03/2018,677.6,FALSE,-0.138888889,0.733606135,8.187
20,A,60,02/04/2018,535,FALSE,10.55555556,0.752890704,7.856
20,A,60,07/05/2018,561.4,FALSE,19.3,0.783534677,7.856
20,A,60,04/06/2018,536.8,FALSE,22.51111111,0.752098188,7.856
20,A,60,02/07/2018,519.2,FALSE,21.16666667,0.743644678,7.527
20,A,60,06/08/2018,807.8,FALSE,23.65,0.73545534,7.527
20,A,60,03/09/2018,431.2,FALSE,24.16666667,0.71722746,7.527
20,A,60,01/10/2018,528,FALSE,16.15555556,0.715114083,7.484
20,A,60,05/11/2018,554.4,FALSE,5.988888889,0.77059024,7.484
20,A,60,03/12/2018,774.4,FALSE,1.927777778,0.804668451,7.484
20,A,60,07/01/2019,598.4,FALSE,-0.316666667,0.843501761,7.343
20,A,67,05/02/2018,19251.67,FALSE,-3.377777778,0.73545534,8.187
20,A,67,05/03/2018,16260.21,FALSE,-0.138888889,0.733606135,8.187
20,A,67,02/04/2018,24475.41,FALSE,10.55555556,0.752890704,7.856
20,A,67,07/05/2018,33514.62,FALSE,19.3,0.783534677,7.856
20,A,67,04/06/2018,20936.28,FALSE,22.51111111,0.752098188,7.856
20,A,67,02/07/2018,14869.82,FALSE,21.16666667,0.743644678,7.527
20,A,67,06/08/2018,12944.35,FALSE,23.65,0.73545534,7.527
20,A,67,03/09/2018,12414.71,FALSE,24.16666667,0.71722746,7.527
20,A,67,01/10/2018,13480.3,FALSE,16.15555556,0.715114083,7.484
20,A,67,05/11/2018,13367.13,FALSE,5.988888889,0.77059024,7.484
20,A,67,03/12/2018,14612.53,FALSE,1.927777778,0.804668451,7.484
20,A,67,07/01/2019,9086.96,FALSE,-0.316666667,0.843501761,7.343
20,A,71,05/02/2018,20512.14,FALSE,-3.377777778,0.73545534,8.187
20,A,71,05/03/2018,11810.84,FALSE,-0.138888889,0.733606135,8.187
20,A,71,02/04/2018,9678.75,FALSE,10.55555556,0.752890704,7.856
20,A,71,07/05/2018,5775.23,FALSE,19.3,0.783534677,7.856
20,A,71,04/06/2018,7867.82,FALSE,22.51111111,0.752098188,7.856
20,A,71,02/07/2018,7344.22,FALSE,21.16666667,0.743644678,7.527
20,A,71,06/08/2018,9395.88,FALSE,23.65,0.73545534,7.527
20,A,71,03/09/2018,11487.86,FALSE,24.16666667,0.71722746,7.527
20,A,71,01/10/2018,6934.51,FALSE,16.15555556,0.715114083,7.484
20,A,71,05/11/2018,7463.66,FALSE,5.988888889,0.77059024,7.484
20,A,71,03/12/2018,8418.4,FALSE,1.927777778,0.804668451,7.484
20,A,71,07/01/2019,7194.76,FALSE,-0.316666667,0.843501761,7.343
20,A,72,05/02/2018,173075.66,FALSE,-3.377777778,0.73545534,8.187
20,A,72,05/03/2018,119718.92,FALSE,-0.138888889,0.733606135,8.187
20,A,72,02/04/2018,78607.1,FALSE,10.55555556,0.752890704,7.856
20,A,72,07/05/2018,53996.56,FALSE,19.3,0.783534677,7.856
20,A,72,04/06/2018,60426.68,FALSE,22.51111111,0.752098188,7.856
20,A,72,02/07/2018,76963.39,FALSE,21.16666667,0.743644678,7.527
20,A,72,06/08/2018,73773.73,FALSE,23.65,0.73545534,7.527
20,A,72,03/09/2018,94417.33,FALSE,24.16666667,0.71722746,7.527
20,A,72,01/10/2018,70853.73,FALSE,16.15555556,0.715114083,7.484
20,A,72,05/11/2018,100737.4,FALSE,5.988888889,0.77059024,7.484
20,A,72,03/12/2018,147611.61,FALSE,1.927777778,0.804668451,7.484
20,A,72,07/01/2019,88425.09,FALSE,-0.316666667,0.843501761,7.343
20,A,74,05/02/2018,26726.1,FALSE,-3.377777778,0.73545534,8.187
20,A,74,05/03/2018,24013.39,FALSE,-0.138888889,0.733606135,8.187
20,A,74,02/04/2018,20522.74,FALSE,10.55555556,0.752890704,7.856
20,A,74,07/05/2018,21971.74,FALSE,19.3,0.783534677,7.856
20,A,74,04/06/2018,19242.8,FALSE,22.51111111,0.752098188,7.856
20,A,74,02/07/2018,20916.65,FALSE,21.16666667,0.743644678,7.527
20,A,74,06/08/2018,26356.91,FALSE,23.65,0.73545534,7.527
20,A,74,03/09/2018,26615,FALSE,24.16666667,0.71722746,7.527
20,A,74,01/10/2018,19200.59,FALSE,16.15555556,0.715114083,7.484
20,A,74,05/11/2018,21641.04,FALSE,5.988888889,0.77059024,7.484
20,A,74,03/12/2018,22845.78,FALSE,1.927777778,0.804668451,7.484
20,A,74,07/01/2019,28172.81,FALSE,-0.316666667,0.843501761,7.343
20,A,77,15/04/2019,-29.97,FALSE,12.77777778,1.009401888,7.287
20,A,77,25/11/2019,1272,TRUE,7.988888889,0.922489242,7.082
20,A,77,02/12/2019,477,FALSE,7.955555556,0.911922355,7.082
20,A,77,17/02/2020,8.75,FALSE,-0.494444444,0.976116193,6.961
20,A,77,09/03/2020,14.96,FALSE,5.077777778,1.016534537,6.961
20,A,77,17/08/2020,-175,FALSE,20.87222222,1.005703477,7.28
20,A,78,12/02/2018,12,TRUE,-5.488888889,0.732549446,8.187
20,A,78,19/03/2018,12,FALSE,8.511111111,0.751305671,8.187
20,A,78,06/01/2020,5,FALSE,0.788888889,0.903997189,6.961
20,A,79,05/02/2018,54130.89,FALSE,-3.377777778,0.73545534,8.187
20,A,79,05/03/2018,48678.61,FALSE,-0.138888889,0.733606135,8.187
20,A,79,02/04/2018,43897.96,FALSE,10.55555556,0.752890704,7.856
20,A,79,07/05/2018,42026.5,FALSE,19.3,0.783534677,7.856
20,A,79,04/06/2018,40740.32,FALSE,22.51111111,0.752098188,7.856
20,A,79,02/07/2018,43126.34,FALSE,21.16666667,0.743644678,7.527
20,A,79,06/08/2018,37028.22,FALSE,23.65,0.73545534,7.527
20,A,79,03/09/2018,41864.89,FALSE,24.16666667,0.71722746,7.527
20,A,79,01/10/2018,38009.7,FALSE,16.15555556,0.715114083,7.484
20,A,79,05/11/2018,42492.54,FALSE,5.988888889,0.77059024,7.484
20,A,79,03/12/2018,39516.5,FALSE,1.927777778,0.804668451,7.484
20,A,79,07/01/2019,34768.83,FALSE,-0.316666667,0.843501761,7.343
20,A,80,05/02/2018,43867.45,FALSE,-3.377777778,0.73545534,8.187
20,A,80,05/03/2018,37962.54,FALSE,-0.138888889,0.733606135,8.187
20,A,80,02/04/2018,36806.43,FALSE,10.55555556,0.752890704,7.856
20,A,80,07/05/2018,40442.07,FALSE,19.3,0.783534677,7.856
20,A,80,04/06/2018,43209.85,FALSE,22.51111111,0.752098188,7.856
20,A,80,02/07/2018,43499.7,FALSE,21.16666667,0.743644678,7.527
20,A,80,06/08/2018,35354.81,FALSE,23.65,0.73545534,7.527
20,A,80,03/09/2018,41757.09,FALSE,24.16666667,0.71722746,7.527
20,A,80,01/10/2018,38266.71,FALSE,16.15555556,0.715114083,7.484
20,A,80,05/11/2018,40677.92,FALSE,5.988888889,0.77059024,7.484
20,A,80,03/12/2018,40846.69,FALSE,1.927777778,0.804668451,7.484
20,A,80,07/01/2019,36100.08,FALSE,-0.316666667,0.843501761,7.343
20,A,81,05/02/2018,33205.52,FALSE,-3.377777778,0.73545534,8.187
20,A,81,05/03/2018,28727.57,FALSE,-0.138888889,0.733606135,8.187
20,A,81,02/04/2018,28106.45,FALSE,10.55555556,0.752890704,7.856
20,A,81,07/05/2018,31993.95,FALSE,19.3,0.783534677,7.856
20,A,81,04/06/2018,33734.85,FALSE,22.51111111,0.752098188,7.856
20,A,81,02/07/2018,32924.64,FALSE,21.16666667,0.743644678,7.527
20,A,81,06/08/2018,31338.38,FALSE,23.65,0.73545534,7.527
20,A,81,03/09/2018,33265.39,FALSE,24.16666667,0.71722746,7.527
20,A,81,01/10/2018,31350.09,FALSE,16.15555556,0.715114083,7.484
20,A,81,05/11/2018,30782.42,FALSE,5.988888889,0.77059024,7.484
20,A,81,03/12/2018,31097.47,FALSE,1.927777778,0.804668451,7.484
20,A,81,07/01/2019,28669.14,FALSE,-0.316666667,0.843501761,7.343
20,A,82,05/02/2018,25584.17,FALSE,-3.377777778,0.73545534,8.187
20,A,82,05/03/2018,24141.69,FALSE,-0.138888889,0.733606135,8.187
20,A,82,02/04/2018,26597.53,FALSE,10.55555556,0.752890704,7.856
20,A,82,07/05/2018,24917.36,FALSE,19.3,0.783534677,7.856
20,A,82,04/06/2018,24714.13,FALSE,22.51111111,0.752098188,7.856
20,A,82,02/07/2018,25695.55,FALSE,21.16666667,0.743644678,7.527
20,A,82,06/08/2018,27939.23,FALSE,23.65,0.73545534,7.527
20,A,82,03/09/2018,27561.35,FALSE,24.16666667,0.71722746,7.527
20,A,82,01/10/2018,26406.7,FALSE,16.15555556,0.715114083,7.484
20,A,82,05/11/2018,33952.02,FALSE,5.988888889,0.77059024,7.484
20,A,82,03/12/2018,42290.06,FALSE,1.927777778,0.804668451,7.484
20,A,82,07/01/2019,22808.96,FALSE,-0.316666667,0.843501761,7.343
20,A,83,05/02/2018,8439.65,FALSE,-3.377777778,0.73545534,8.187
20,A,83,05/03/2018,7544.44,FALSE,-0.138888889,0.733606135,8.187
20,A,83,02/04/2018,5750.82,FALSE,10.55555556,0.752890704,7.856
20,A,83,07/05/2018,5681.09,FALSE,19.3,0.783534677,7.856
20,A,83,04/06/2018,3971.19,FALSE,22.51111111,0.752098188,7.856
20,A,83,02/07/2018,5222.66,FALSE,21.16666667,0.743644678,7.527
20,A,83,06/08/2018,3549.41,FALSE,23.65,0.73545534,7.527
20,A,83,03/09/2018,4131.6,FALSE,24.16666667,0.71722746,7.527
20,A,83,01/10/2018,3889.12,FALSE,16.15555556,0.715114083,7.484
20,A,83,05/11/2018,5361.32,FALSE,5.988888889,0.77059024,7.484
20,A,83,03/12/2018,4679.38,FALSE,1.927777778,0.804668451,7.484
20,A,83,07/01/2019,6463.23,FALSE,-0.316666667,0.843501761,7.343
20,A,85,05/02/2018,3733.18,FALSE,-3.377777778,0.73545534,8.187
20,A,85,05/03/2018,5087.02,FALSE,-0.138888889,0.733606135,8.187
20,A,85,02/04/2018,4754.96,FALSE,10.55555556,0.752890704,7.856
20,A,85,07/05/2018,4856.52,FALSE,19.3,0.783534677,7.856
20,A,85,04/06/2018,6125.1,FALSE,22.51111111,0.752098188,7.856
20,A,85,02/07/2018,6128.94,FALSE,21.16666667,0.743644678,7.527
20,A,85,06/08/2018,5711,FALSE,23.65,0.73545534,7.527
20,A,85,03/09/2018,6705.18,FALSE,24.16666667,0.71722746,7.527
20,A,85,01/10/2018,5584.75,FALSE,16.15555556,0.715114083,7.484
20,A,85,05/11/2018,5380.35,FALSE,5.988888889,0.77059024,7.484
20,A,85,03/12/2018,5658.5,FALSE,1.927777778,0.804668451,7.484
20,A,85,07/01/2019,3299.01,FALSE,-0.316666667,0.843501761,7.343
20,A,87,05/02/2018,51422.64,FALSE,-3.377777778,0.73545534,8.187
20,A,87,05/03/2018,45902.41,FALSE,-0.138888889,0.733606135,8.187
20,A,87,02/04/2018,43801.97,FALSE,10.55555556,0.752890704,7.856
20,A,87,07/05/2018,40490.92,FALSE,19.3,0.783534677,7.856
20,A,87,04/06/2018,43826.09,FALSE,22.51111111,0.752098188,7.856
20,A,87,02/07/2018,45006.55,FALSE,21.16666667,0.743644678,7.527
20,A,87,06/08/2018,41977.48,FALSE,23.65,0.73545534,7.527
20,A,87,03/09/2018,51052.32,FALSE,24.16666667,0.71722746,7.527
20,A,87,01/10/2018,44680.43,FALSE,16.15555556,0.715114083,7.484
20,A,87,05/11/2018,55444.07,FALSE,5.988888889,0.77059024,7.484
20,A,87,03/12/2018,53962.93,FALSE,1.927777778,0.804668451,7.484
20,A,87,07/01/2019,37956.32,FALSE,-0.316666667,0.843501761,7.343
20,A,90,05/02/2018,114164.32,FALSE,-3.377777778,0.73545534,8.187
20,A,90,05/03/2018,96401.41,FALSE,-0.138888889,0.733606135,8.187
20,A,90,02/04/2018,104409.09,FALSE,10.55555556,0.752890704,7.856
20,A,90,07/05/2018,90927.66,FALSE,19.3,0.783534677,7.856
20,A,90,04/06/2018,84498.95,FALSE,22.51111111,0.752098188,7.856
20,A,90,02/07/2018,89399.53,FALSE,21.16666667,0.743644678,7.527
20,A,90,06/08/2018,78831.08,FALSE,23.65,0.73545534,7.527
20,A,90,03/09/2018,95276.12,FALSE,24.16666667,0.71722746,7.527
20,A,90,01/10/2018,87662.61,FALSE,16.15555556,0.715114083,7.484
20,A,90,05/11/2018,99636.03,FALSE,5.988888889,0.77059024,7.484
20,A,90,03/12/2018,91156.44,FALSE,1.927777778,0.804668451,7.484
20,A,90,07/01/2019,93681.49,FALSE,-0.316666667,0.843501761,7.343
20,A,91,05/02/2018,109009.28,FALSE,-3.377777778,0.73545534,8.187
20,A,91,05/03/2018,86908.59,FALSE,-0.138888889,0.733606135,8.187
20,A,91,02/04/2018,74424.09,FALSE,10.55555556,0.752890704,7.856
20,A,91,07/05/2018,83278.69,FALSE,19.3,0.783534677,7.856
20,A,91,04/06/2018,71813.68,FALSE,22.51111111,0.752098188,7.856
20,A,91,02/07/2018,71382.75,FALSE,21.16666667,0.743644678,7.527
20,A,91,06/08/2018,63271.33,FALSE,23.65,0.73545534,7.527
20,A,91,03/09/2018,76373.11,FALSE,24.16666667,0.71722746,7.527
20,A,91,01/10/2018,70497.47,FALSE,16.15555556,0.715114083,7.484
20,A,91,05/11/2018,83779.98,FALSE,5.988888889,0.77059024,7.484
20,A,91,03/12/2018,71706.77,FALSE,1.927777778,0.804668451,7.484
20,A,91,07/01/2019,90296.32,FALSE,-0.316666667,0.843501761,7.343
20,A,92,05/02/2018,195223.84,FALSE,-3.377777778,0.73545534,8.187
20,A,92,05/03/2018,169171.18,FALSE,-0.138888889,0.733606135,8.187
20,A,92,02/04/2018,163022.59,FALSE,10.55555556,0.752890704,7.856
20,A,92,07/05/2018,157813.06,FALSE,19.3,0.783534677,7.856
20,A,92,04/06/2018,143484.92,FALSE,22.51111111,0.752098188,7.856
20,A,92,02/07/2018,151117.4,FALSE,21.16666667,0.743644678,7.527
20,A,92,06/08/2018,149036.16,FALSE,23.65,0.73545534,7.527
20,A,92,03/09/2018,162287.35,FALSE,24.16666667,0.71722746,7.527
20,A,92,01/10/2018,145153.72,FALSE,16.15555556,0.715114083,7.484
20,A,92,05/11/2018,178190.25,FALSE,5.988888889,0.77059024,7.484
20,A,92,03/12/2018,155408.27,FALSE,1.927777778,0.804668451,7.484
20,A,92,07/01/2019,165284.7,FALSE,-0.316666667,0.843501761,7.343
20,A,93,05/02/2018,58244.87,FALSE,-3.377777778,0.73545534,8.187
20,A,93,05/03/2018,45189.17,FALSE,-0.138888889,0.733606135,8.187
20,A,93,02/04/2018,60518.43,FALSE,10.55555556,0.752890704,7.856
20,A,93,07/05/2018,49709.67,FALSE,19.3,0.783534677,7.856
20,A,93,04/06/2018,53018.77,FALSE,22.51111111,0.752098188,7.856
20,A,93,02/07/2018,54815.42,FALSE,21.16666667,0.743644678,7.527
20,A,93,06/08/2018,42552.58,FALSE,23.65,0.73545534,7.527
20,A,93,03/09/2018,53502.62,FALSE,24.16666667,0.71722746,7.527
20,A,93,01/10/2018,42180.99,FALSE,16.15555556,0.715114083,7.484
